book,chapter,verse,text,version
GEN,40,19,"Dentro de los próximos tres días, el faraón mandará que a ti te decapiten y te cuelguen de un árbol, y las aves devorarán tu cuerpo.",NVI
GEN,40,20,"En efecto, tres días después el faraón celebró su cumpleaños y ofreció una gran fiesta para todos sus funcionarios. En presencia de estos, mandó sacar de la cárcel al jefe de los coperos y al jefe de los panaderos. ",NVI
GEN,40,21,"Al jefe de los coperos lo restituyó en su cargo para que, una vez más, pusiera la copa en manos del faraón. ",NVI
GEN,40,22,"Pero, tal como había predicho José, al jefe de los panaderos mandó que lo ahorcaran. ",NVI
GEN,41,1,"Dos años más tarde, el faraón tuvo un sueño: Estaba de pie junto al río Nilo ",NVI
GEN,41,2,"cuando, de pronto, del río salieron siete vacas hermosas y gordas que se pusieron a pastar entre los juncos. ",NVI
GEN,41,3,"Detrás de ellas salieron otras siete vacas, feas y flacas, que se pararon a orillas del Nilo, junto a las primeras. ",NVI
GEN,41,4,¡Y las vacas feas y flacas se comieron a las vacas hermosas y gordas!En ese momento el faraón se despertó. ,NVI
GEN,41,5,"Pero volvió a dormirse, y tuvo otro sueño: Siete espigas de trigo, grandes y hermosas, crecían de un solo tallo. ",NVI
GEN,41,6,"Tras ellas brotaban otras siete espigas, delgadas y quemadas por el viento solano. ",NVI
GEN,41,7,¡Y las siete espigas delgadas se comían a las espigas grandes y hermosas!En eso el faraón se despertó y se dio cuenta de que solo era un sueño. ,NVI
GEN,41,8,"Sin embargo, a la mañana siguiente se levantó muy preocupado, mandó llamar a todos los magos y sabios de Egipto, y les contó los dos sueños. Pero nadie se los pudo interpretar. ",NVI
GEN,41,9,Entonces el jefe de los coperos le dijo al faraón: «Ahora me doy cuenta del grave error que he cometido. ,NVI
GEN,41,10,"Cuando el faraón se enojó con sus servidores, es decir, conmigo y con el jefe de los panaderos, nos mandó a la cárcel, bajo la custodia del capitán de la guardia. ",NVI
GEN,41,11,"Una misma noche, los dos tuvimos un sueño, cada sueño con su propio significado. ",NVI
GEN,41,12,"Allí, con nosotros, había un joven hebreo, esclavo del capitán de la guardia. Le contamos nuestros sueños, y a cada uno nos interpretó el sueño. ",NVI
GEN,41,13,"¡Y todo sucedió tal como él lo había interpretado! A mí me restituyeron mi cargo, y al jefe de los panaderos lo ahorcaron».",NVI
GEN,41,14,"El faraón mandó llamar a José, y en seguida lo sacaron de la cárcel. Después de afeitarse y cambiarse de ropa, José se presentó ante el faraón, ",NVI
GEN,41,15,"quien le dijo:―Tuve un sueño que nadie ha podido interpretar. Pero me he enterado de que, cuando tú oyes un sueño, eres capaz de interpretarlo.",NVI
GEN,41,16,"―No soy yo quien puede hacerlo —respondió José—, sino que es Dios quien le dará al faraón una respuesta favorable.",NVI
GEN,41,17,"El faraón le contó a José lo siguiente:―En mi sueño, estaba yo de pie a orillas del río Nilo. ",NVI
GEN,41,18,"De pronto, salieron del río siete vacas gordas y hermosas, y se pusieron a pastar entre los juncos. ",NVI
GEN,41,19,"Detrás de ellas salieron otras siete vacas, feas y flacas. ¡Jamás se habían visto vacas tan raquíticas en toda la tierra de Egipto! ",NVI
GEN,41,20,Y las siete vacas feas y flacas se comieron a las siete vacas gordas. ,NVI
GEN,41,21,"Pero, después de habérselas comido, no se les notaba en lo más mínimo, porque seguían tan feas como antes. Entonces me desperté.",NVI
GEN,41,22,"»Después tuve otro sueño: Siete espigas de trigo, grandes y hermosas, crecían de un solo tallo. ",NVI
GEN,41,23,"Tras ellas brotaron otras siete espigas marchitas, delgadas y quemadas por el viento solano. ",NVI
GEN,41,24,"Las siete espigas delgadas se comieron a las espigas grandes y hermosas. Todo esto se lo conté a los magos, pero ninguno de ellos me lo pudo interpretar».",NVI
GEN,41,25,"José le explicó al faraón:―En realidad, los dos sueños del faraón son uno solo. Dios le ha anunciado lo que él va a hacer. ",NVI
GEN,41,26,Las siete vacas hermosas y las siete espigas hermosas son siete años. Se trata del mismo sueño. ,NVI
GEN,41,27,"Y las siete vacas flacas y feas, que salieron detrás de las otras, y las siete espigas delgadas y quemadas por el viento solano, son también siete años. Pero estos serán siete años de hambre.",NVI
GEN,41,28,"»Tal como le he dicho al faraón, Dios le está mostrando lo que va a hacer. ",NVI
GEN,41,29,"Van a venir siete años de mucha abundancia en todo Egipto, ",NVI
GEN,41,30,"a los que les seguirán siete años de hambre, que harán olvidar toda la abundancia que antes hubo. ¡El hambre acabará con Egipto! ",NVI
GEN,41,31,Tan terrible será el hambre que nadie se acordará de la abundancia que antes hubo en el país. ,NVI
GEN,41,32,"El faraón tuvo el mismo sueño dos veces porque Dios ha resuelto firmemente hacer esto, y lo llevará a cabo muy pronto.",NVI
GEN,41,33,"»Por todo esto, el faraón debería buscar un hombre competente y sabio, para que se haga cargo de la tierra de Egipto. ",NVI
GEN,41,34,"Además, el faraón debería nombrar inspectores en todo Egipto, para que durante los siete años de abundancia recauden la quinta parte de la cosecha en todo el país. ",NVI
GEN,41,35,"Bajo el control del faraón, esos inspectores deberán juntar el grano de los años buenos que vienen y almacenarlo en las ciudades, para que haya una reserva de alimento. ",NVI
GEN,41,36,"Este alimento almacenado le servirá a Egipto para los siete años de hambre que sufrirá, y así la gente del país no morirá de hambre».",NVI
GEN,41,37,Al faraón y a sus servidores les pareció bueno el plan. ,NVI
GEN,41,38,"Entonces el faraón les preguntó a sus servidores:―¿Podremos encontrar una persona así, en quien repose el espíritu de Dios?",NVI
GEN,41,39,"Luego le dijo a José:―Puesto que Dios te ha revelado todo esto, no hay nadie más competente y sabio que tú. ",NVI
GEN,41,40,"Quedarás a cargo de mi palacio, y todo mi pueblo cumplirá tus órdenes. Solo yo tendré más autoridad que tú, porque soy el rey.",NVI
GEN,41,41,"Así que el faraón le informó a José:―Mira, yo te pongo a cargo de todo el territorio de Egipto.",NVI
GEN,41,42,"De inmediato, el faraón se quitó el anillo oficial y se lo puso a José. Hizo que lo vistieran con ropas de lino fino y que le pusieran un collar de oro en el cuello. ",NVI
GEN,41,43,"Después lo invitó a subirse al carro reservado para el segundo en autoridad, y ordenó que gritaran: «¡Inclinaos!» Fue así como el faraón puso a José al frente de todo el territorio de Egipto.",NVI
GEN,41,44,"Entonces el faraón le dijo:―Yo soy el faraón, pero nadie en todo Egipto podrá hacer nada sin tu permiso.",NVI
GEN,41,45,"Y le cambió el nombre a José, y lo llamó Zafenat Panea; además, le dio por esposa a Asenat, hija de Potifera, sacerdote de la ciudad de On. De este modo quedó José a cargo de Egipto. ",NVI
GEN,41,46,"Tenía treinta años cuando comenzó a trabajar al servicio del faraón, rey de Egipto.Tan pronto como se retiró José de la presencia del faraón, se dedicó a recorrer todo el territorio de Egipto. ",NVI
GEN,41,47,"Durante los siete años de abundancia, la tierra produjo grandes cosechas, ",NVI
GEN,41,48,"así que José fue recogiendo todo el alimento que se produjo en Egipto durante esos siete años, y lo almacenó en las ciudades. ",NVI
GEN,41,49,"Juntó alimento como quien junta arena del mar, y fue tanto lo que recogió que dejó de contabilizarlo. ¡Ya no había forma de mantener el control!",NVI
GEN,41,50,"Antes de comenzar el primer año de hambre, José tuvo dos hijos con su esposa Asenat, la hija de Potifera, sacerdote de On. ",NVI
GEN,41,51,"Al primero lo llamó Manasés, porque dijo: «Dios ha hecho que me olvide de todos mis problemas, y de mi casa paterna». ",NVI
GEN,41,52,"Al segundo lo llamó Efraín, porque dijo: «Dios me ha hecho fecundo en esta tierra donde he sufrido».",NVI
GEN,41,53,Los siete años de abundancia en Egipto llegaron a su fin ,NVI
GEN,41,54,"y, tal como José lo había anunciado, comenzaron los siete años de hambre, la cual se extendió por todos los países. Pero a lo largo y a lo ancho del territorio de Egipto había alimento. ",NVI
GEN,41,55,"Cuando también en Egipto comenzó a sentirse el hambre, el pueblo clamó al faraón pidiéndole comida. Entonces el faraón le dijo a todo el pueblo de Egipto: «Id a ver a José, y haced lo que él os diga».",NVI
GEN,41,56,"Cuando ya el hambre se había extendido por todo el territorio, y había arreciado, José abrió los graneros para vender alimento a los egipcios. ",NVI
GEN,42,1,"Cuando Jacob se enteró de que había alimento en Egipto, les dijo a sus hijos: «¿Qué hacéis ahí parados, mirándoos unos a otros? ",NVI
GEN,42,2,"He sabido que hay alimento en Egipto. Id allí y comprad comida para nosotros, para que no muramos, sino que podamos sobrevivir».",NVI
GEN,42,3,Diez de los hermanos de José fueron a Egipto a comprar alimento. ,NVI
GEN,42,4,"Pero Jacob no dejó que Benjamín, el hermano de José, se fuera con ellos, porque pensó que podría sucederle alguna desgracia. ",NVI
GEN,42,5,"Fue así como los hijos de Israel fueron a comprar alimento, al igual que otros, porque el hambre se había apoderado de Canaán.",NVI
GEN,42,6,"José era el gobernador del país, y el que vendía trigo a todo el mundo. Cuando sus hermanos llegaron ante él, se postraron rostro en tierra. ",NVI
GEN,42,7,"En cuanto José vio a sus hermanos, los reconoció; pero, fingiendo no conocerlos, les habló con rudeza:―¡Y vosotros!, ¿de dónde venís?―Venimos de Canaán, para comprar alimento —contestaron.",NVI
GEN,42,8,"Aunque José los había reconocido, sus hermanos no lo reconocieron a él. ",NVI
GEN,42,9,"En ese momento se acordó José de los sueños que había tenido acerca de ellos, y les dijo:―¡De seguro vosotros sois espías, y habéis venido para investigar las zonas desprotegidas del país!",NVI
GEN,42,10,"―¡No, señor! —respondieron—. Tus siervos hemos venido a comprar alimento. ",NVI
GEN,42,11,"Todos nosotros somos hijos de un mismo padre, y además somos gente honrada. ¡Tus siervos no somos espías!",NVI
GEN,42,12,―¡No es verdad! —insistió José—. Vosotros habéis venido para investigar las zonas desprotegidas del país.,NVI
GEN,42,13,"Pero ellos volvieron a responder:―Nosotros, tus siervos, éramos doce hermanos, todos hijos de un mismo padre que vive en Canaán. El menor se ha quedado con nuestro padre, y el otro ya no vive.",NVI
GEN,42,14,Pero José los increpó una vez más:―Es tal como os he dicho. ¡Vosotros sois espías! ,NVI
GEN,42,15,Y con esto lo vamos a comprobar: Os juro por la vida del faraón que de aquí no saldréis con vida a menos que traigáis a vuestro hermano menor. ,NVI
GEN,42,16,"Mandad a uno de vosotros a buscar a vuestro hermano; los demás os quedaréis en la cárcel. Así sabremos si es verdad lo que decís. Y, si no es así, ¡por la vida del faraón, vosotros sois espías!",NVI
GEN,42,17,José los encerró en la cárcel durante tres días. ,NVI
GEN,42,18,Al tercer día les dijo:―Yo soy un hombre temeroso de Dios. Haced lo siguiente y salvaréis vuestra vida. ,NVI
GEN,42,19,"Si en verdad sois honrados, quédese uno de vosotros bajo custodia, e id los demás y llevad alimento para calmar el hambre de vuestras familias. ",NVI
GEN,42,20,"Pero traedme a vuestro hermano menor y probadme que decís la verdad. Así no moriréis.Ellos aceptaron la propuesta, ",NVI
GEN,42,21,"pero se decían unos a otros:―Sin duda estamos sufriendo las consecuencias de lo que hicimos con nuestro hermano. Aunque vimos su angustia cuando nos suplicaba que le tuviéramos compasión, no le hicimos caso. Por eso ahora nos vemos en aprietos.",NVI
GEN,42,22,"Entonces habló Rubén:―Yo os advertí que no le hicierais daño al muchacho, pero no me hicisteis caso. ¡Ahora tenemos que pagar el precio de su sangre!",NVI
GEN,42,23,"Como José les hablaba por medio de un intérprete, ellos no sabían que él entendía todo lo que estaban diciendo. ",NVI
GEN,42,24,"José se apartó de ellos y se echó a llorar. Luego, cuando se controló y pudo hablarles, apartó a Simeón y ordenó que lo ataran en presencia de ellos.",NVI
GEN,42,25,"José dio también la orden de que llenaran de alimentos sus costales, que repusieran en cada una de sus bolsas el dinero que habían pagado, y que les dieran provisiones para el viaje. Y así se hizo. ",NVI
GEN,42,26,Entonces ellos cargaron el alimento sobre sus asnos y emprendieron el viaje de vuelta.,NVI
GEN,42,27,"Cuando llegaron al lugar donde acamparon esa noche, uno de ellos abrió su bolsa para darle de comer a su asno, ¡y allí en la abertura descubrió su dinero! ",NVI
GEN,42,28,"Entonces les dijo a sus hermanos:―¡Me devolvieron el dinero! Mirad, ¡aquí está, en mi bolsa!Los otros se asustaron mucho y, temblando, se decían unos a otros:―¿Qué es lo que Dios nos ha hecho?",NVI
GEN,42,29,"Al llegar a Canaán, donde estaba su padre Jacob, le contaron todo lo que les había sucedido:",NVI
GEN,42,30,"―El hombre que gobierna aquel país nos trató con rudeza, hasta tal punto que nos acusó de ser espías. ",NVI
GEN,42,31,Nosotros le dijimos: “Somos gente honrada. No somos espías”. ,NVI
GEN,42,32,"Además, le dijimos: “Somos doce hermanos, hijos de un mismo padre. Uno ya no vive, y el menor se ha quedado con nuestro padre en Canaán”.",NVI
GEN,42,33,"»Entonces el hombre que gobierna aquel país nos dijo: “Con esto voy a comprobar si en verdad sois gente honrada. Dejad aquí conmigo a uno de vuestros hermanos, e id a llevar alimento para calmar el hambre de vuestras familias. ",NVI
GEN,42,34,"Pero a la vuelta traedme a vuestro hermano menor. Así comprobaré que no sois espías, y que en verdad sois gente honrada. Luego os entregaré de vuelta a vuestro hermano, y podréis moveros con libertad por el país”».",NVI
GEN,42,35,"Cuando comenzaron a vaciar sus costales, se encontraron con que la bolsa de dinero de cada uno estaba allí. Esto hizo que ellos y su padre se llenaran de temor. ",NVI
GEN,42,36,"Entonces Jacob, su padre, les dijo:―¡Vosotros me vais a dejar sin hijos! José ya no está con nosotros, Simeón tampoco está aquí, ¡y ahora os queréis llevar a Benjamín! ¡Todo esto me perjudica!",NVI
GEN,42,37,"Pero Rubén le dijo a su padre:―Yo me hago cargo de Benjamín. Si no te lo devuelvo, podrás matar a mis dos hijos.",NVI
GEN,43,1,El hambre seguía aumentando en aquel país. ,NVI
GEN,43,2,Llegó el momento en que se les acabó el alimento que habían llevado de Egipto. Entonces su padre les dijo:―Volved a Egipto y comprad un poco más de alimento para nosotros.,NVI
GEN,43,3,"Pero Judá le recordó:―Aquel hombre nos advirtió claramente que no nos presentáramos ante él, a menos que lo hiciéramos con nuestro hermano menor. ",NVI
GEN,43,4,"Si tú nos permites llevar a nuestro hermano menor, iremos a comprarte alimento. ",NVI
GEN,43,5,"De lo contrario, no tiene objeto que vayamos. Aquel hombre fue muy claro en cuanto a no presentarnos ante él sin nuestro hermano menor.",NVI
GEN,43,6,―¿Por qué me habéis causado este mal? —inquirió Israel—. ¿Por qué le dijisteis a ese hombre que teníais otro hermano?,NVI
GEN,43,7,―Porque aquel hombre nos preguntó específicamente acerca de nuestra familia —respondieron ellos—. “¿Vive todavía el vuestro padre? —nos preguntó—. ¿Tenéis algún otro hermano?” Lo único que hicimos fue responder a sus preguntas. ¿Cómo íbamos a saber que nos pediría llevar a nuestro hermano menor?,NVI
GEN,43,8,"Judá le dijo a su padre Israel:―Bajo mi responsabilidad, envía al muchacho y nos iremos ahora mismo, para que nosotros y nuestros hijos podamos seguir viviendo. ",NVI
GEN,43,9,"Yo te respondo por su seguridad; a mí me pedirás cuentas. Si no te lo devuelvo sano y salvo, yo seré el culpable ante ti para toda la vida. ",NVI
GEN,43,10,"Si no nos hubiéramos demorado tanto, ¡ya habríamos ido y vuelto dos veces!",NVI
GEN,43,11,"Entonces Israel, su padre, les dijo:―Ya que no hay más remedio, haced lo siguiente: Echad en vuestros costales los mejores productos de esta región, y llevádselos de regalo a ese hombre: un poco de bálsamo, un poco de miel, perfumes, mirra, nueces, almendras. ",NVI
GEN,43,12,"Llevad también el doble del dinero, pues debéis devolver el que estaba en vuestras bolsas, ya que seguramente fue un error. ",NVI
GEN,43,13,Id con vuestro hermano menor y presentaos ante ese hombre. ,NVI
GEN,43,14,"¡Que el Dios Todopoderoso permita que ese hombre os tenga compasión y deje libre a vuestro otro hermano, y además volváis con Benjamín! En cuanto a mí, si he de perder a mis hijos, ¡qué le voy a hacer! ¡Los perderé!",NVI
GEN,43,15,"Ellos tomaron los regalos, el doble del dinero, y a Benjamín, y emprendieron el viaje a Egipto. Allí se presentaron ante José. ",NVI
GEN,43,16,"Cuando este vio a Benjamín con ellos, le dijo a su mayordomo: «Lleva a estos hombres a mi casa. Luego, mata un animal y prepáralo, pues estos hombres comerán conmigo al mediodía».",NVI
GEN,43,17,El mayordomo cumplió la orden y los llevó a la casa de José. ,NVI
GEN,43,18,"Al ver ellos que los llevaban a la casa de José, se asustaron mucho y se dijeron: «Nos llevan por causa del dinero que se puso en nuestras bolsas la vez pasada. Ahora nos atacarán, nos acusarán, y hasta nos harán sus esclavos, con nuestros animales y todo».",NVI
GEN,43,19,"Entonces se acercaron al mayordomo de la casa de José, y antes de entrar le dijeron:",NVI
GEN,43,20,"―Perdón, señor: nosotros ya vinimos antes para comprar alimento; ",NVI
GEN,43,21,"pero a nuestro regreso, cuando acampamos para pasar la noche, descubrimos que en cada una de nuestras bolsas estaba el dinero que habíamos pagado. ¡Pero lo hemos traído para devolverlo! ",NVI
GEN,43,22,También hemos traído más dinero para comprar alimento. ¡No sabemos quién pudo haber puesto el dinero de vuelta en nuestras bolsas!,NVI
GEN,43,23,"―Está bien, no tengáis miedo —contestó aquel hombre—. Vuestro Dios y de vuestro padre habrá puesto ese tesoro en vuestras bolsas. A mí me consta que recibí el dinero que vosotros pagasteis.El mayordomo les llevó a Simeón, ",NVI
GEN,43,24,"y a todos los hizo pasar a la casa de José. Allí les dio agua para que se lavaran los pies, y les dio de comer a sus asnos. ",NVI
GEN,43,25,"Ellos, por su parte, prepararon los regalos, mientras esperaban que José llegara al mediodía, pues habían oído que comerían allí.",NVI
GEN,43,26,"Cuando José entró en su casa, le entregaron los regalos que le habían llevado y, rostro en tierra, se postraron ante él. ",NVI
GEN,43,27,"José les preguntó cómo estaban, y añadió:―¿Cómo está vuestro padre, el anciano del cual me hablasteis? ¿Vive todavía?",NVI
GEN,43,28,"―Nuestro padre, tu siervo, se encuentra bien y todavía vive —respondieron ellos.Y en seguida le hicieron una reverencia para honrarlo. ",NVI
GEN,43,29,"José miró a su alrededor y, al ver a Benjamín, su hermano de padre y madre, les preguntó:―¿Es este vuestro hermano menor, del cual me habíais hablado? ¡Que Dios te guarde, hijo mío!",NVI
GEN,43,30,"Conmovido por la presencia de su hermano, y no pudiendo contener el llanto, José salió de prisa. Entró en su habitación, y allí se echó a llorar desconsoladamente. ",NVI
GEN,43,31,"Después se lavó la cara y, ya más calmado, salió y ordenó: «¡Servid la comida!»",NVI
GEN,43,32,"A José le sirvieron en un sector, a los hermanos en otro, y en otro más a los egipcios que comían con José. Los egipcios no comían con los hebreos porque, para los habitantes de Egipto, era una abominación. ",NVI
GEN,43,33,"Los hermanos de José estaban sentados frente a él, de mayor a menor, y unos a otros se miraban con asombro. ",NVI
GEN,44,1,"Más tarde, José ordenó al mayordomo de su casa: «Llena con todo el alimento que les quepa los costales de estos hombres, y pon en sus bolsas el dinero de cada uno de ellos. ",NVI
GEN,44,2,"Luego mete mi copa de plata en la bolsa del hermano menor, junto con el dinero que pagó por el alimento». Y el mayordomo hizo todo lo que José le ordenó.",NVI
GEN,44,3,"A la mañana siguiente, muy temprano, los hermanos de José fueron enviados de vuelta, junto con sus asnos. ",NVI
GEN,44,4,"Todavía no estaban muy lejos de la ciudad cuando José le dijo al mayordomo de su casa: «¡Anda! ¡Persigue a esos hombres! Cuando los alcances, diles: “¿Por qué me habéis pagado mal por bien? ",NVI
GEN,44,5,¿Por qué habéis robado la copa que usa mi señor para beber y para adivinar? ¡Esto que habéis hecho está muy mal!”»,NVI
GEN,44,6,"Cuando el mayordomo los alcanzó, les repitió esas mismas palabras. ",NVI
GEN,44,7,"Pero ellos respondieron:―¿Por qué nos dice tales cosas, mi señor? ¡Lejos esté de nosotros actuar de esa manera! ",NVI
GEN,44,8,"Es más, nosotros te trajimos de vuelta de Canaán el dinero que habíamos pagado, pero que encontramos en nuestras bolsas. ¿Por qué, entonces, habríamos de robar oro o plata de la casa de tu señor? ",NVI
GEN,44,9,"Si se encuentra la copa en poder de alguno de nosotros, que muera el que la tenga, y el resto de nosotros seremos esclavos de mi señor.",NVI
GEN,44,10,"―Está bien —respondió el mayordomo—, se hará como vosotros decís, pero solo el que tenga la copa en su poder será mi esclavo; el resto de vosotros quedará libre de todo cargo.",NVI
GEN,44,11,En seguida cada uno de ellos bajó al suelo su bolsa y la abrió. ,NVI
GEN,44,12,"El mayordomo revisó cada bolsa, comenzando con la del hermano mayor y terminando con la del menor. ¡Y encontró la copa en la bolsa de Benjamín! ",NVI
GEN,44,13,"Al ver esto, los hermanos de José se rasgaron las vestiduras en señal de duelo y, después de cargar sus asnos, volvieron a la ciudad.",NVI
GEN,44,14,"Todavía estaba José en su casa cuando llegaron Judá y sus hermanos. Entonces se postraron rostro en tierra, ",NVI
GEN,44,15,y José les dijo:―¿Qué manera de portarse es esta? ¿Acaso no sabéis que un hombre como yo puede adivinar?,NVI
GEN,44,16,"―¡No sabemos qué decir a mi señor! —contestó Judá—. ¡No hay excusa que valga! ¿Cómo podemos demostrar nuestra inocencia? Dios ha puesto al descubierto la maldad de tus siervos. Aquí nos tiene mi señor: somos tus esclavos, nosotros y el que tenía la copa.",NVI
GEN,44,17,"―¡Jamás podría yo actuar de ese modo! —respondió José—. Solo será mi esclavo el que tenía la copa en su poder. En cuanto a vosotros, regresad tranquilos a la casa de vuestro padre.",NVI
GEN,44,18,"Entonces Judá se acercó a José para decirle:―Mi señor, no te enojes conmigo, pero te ruego que me permitas hablarte en privado. Para mí, tú eres tan importante como el faraón. ",NVI
GEN,44,19,"Cuando mi señor nos preguntó si todavía teníamos un padre o algún otro hermano, ",NVI
GEN,44,20,"nosotros contestamos a mi señor que teníamos un padre anciano, y un hermano que le nació a nuestro padre en su vejez. Nuestro padre quiere muchísimo a este último porque es el único que le queda de la misma madre, ya que el otro murió. ",NVI
GEN,44,21,Entonces mi señor nos obligó a traer a este hermano menor para conocerlo. ,NVI
GEN,44,22,"Nosotros dijimos a mi señor que el joven no podía dejar a su padre porque, si lo hacía, seguramente su padre moriría. ",NVI
GEN,44,23,"Pero mi señor insistió y nos advirtió que, si no traíamos a nuestro hermano menor, nunca más seríamos recibidos en su presencia. ",NVI
GEN,44,24,"Entonces regresamos adonde vive mi padre, tu siervo, y le informamos de todo lo que mi señor nos había dicho. ",NVI
GEN,44,25,Tiempo después nuestro padre nos dijo: “Volved otra vez a comprar un poco de alimento”. ,NVI
GEN,44,26,"Nosotros le contestamos: “No podemos ir si nuestro hermano menor no va con nosotros. No podremos presentarnos ante hombre tan importante, a menos que nuestro hermano menor nos acompañe”. ",NVI
GEN,44,27,"Mi padre, tu siervo, respondió: “Vosotros sabéis que mi esposa me dio dos hijos. ",NVI
GEN,44,28,"Uno desapareció de mi lado, y no he vuelto a verlo. Con toda seguridad fue despedazado por las fieras. ",NVI
GEN,44,29,"Si también os lleváis a este, y le pasa alguna desgracia, ¡vosotros tendréis la culpa de que este pobre viejo se muera de tristeza!”",NVI
GEN,44,30,"»Así que, si yo regreso a mi padre, tu siervo, y el joven, cuya vida está tan unida a la de mi padre, no regresa con nosotros, ",NVI
GEN,44,31,"seguramente mi padre, al no verlo, morirá, y nosotros seremos los culpables de que nuestro padre se muera de tristeza. ",NVI
GEN,44,32,"Este tu siervo quedó ante mi padre como responsable del joven. Le dije: “Si no te lo devuelvo, padre mío, seré culpable ante ti toda mi vida”. ",NVI
GEN,44,33,"Por eso, permita mi señor que yo me quede como esclavo de mi señor en lugar de mi hermano menor, y que él regrese con sus hermanos. ",NVI
GEN,45,1,"José ya no pudo controlarse delante de sus servidores, así que ordenó: «¡Que salgan todos de mi presencia!» Y ninguno de ellos quedó con él. Cuando se dio a conocer a sus hermanos, ",NVI
GEN,45,2,"comenzó a llorar tan fuerte que los egipcios se enteraron, y la noticia llegó hasta la casa del faraón.",NVI
GEN,45,3,―Yo soy José —les declaró a sus hermanos—. ¿Vive todavía mi padre?Pero ellos estaban tan pasmados que no atinaban a contestarle. ,NVI
GEN,45,4,"No obstante, José insistió:―¡Acercaos!Cuando ellos se acercaron, él añadió:―Yo soy José, vuestro hermano, a quien vendisteis a Egipto. ",NVI
GEN,45,5,"Pero ahora, por favor no os aflijáis más ni os reprochéis el haberme vendido, pues en realidad fue Dios quien me mandó delante de vosotros para salvar vidas. ",NVI
GEN,45,6,"Desde hace dos años la región está sufriendo de hambre, y todavía faltan cinco años más en que no habrá siembras ni cosechas. ",NVI
GEN,45,7,Por eso Dios me envió delante de vosotros: para salvaros la vida de manera extraordinaria y de ese modo aseguraros descendencia sobre la tierra. ,NVI
GEN,45,8,"Fue Dios quien me envió aquí, y no vosotros. Él me ha puesto como asesor del faraón y administrador de su casa, y como gobernador de todo Egipto. ",NVI
GEN,45,9,"¡Vamos, daos prisa! Volved a la casa de mi padre y decidle: “Así dice tu hijo José: ‘Dios me ha hecho gobernador de todo Egipto. Ven a verme. No te demores. ",NVI
GEN,45,10,"Vivirás en la región de Gosén, cerca de mí, con tus hijos y tus nietos, y con tus ovejas, y vacas y todas tus posesiones. ",NVI
GEN,45,11,"Yo os proveeré alimento allí, porque aún quedan cinco años más de hambre. De lo contrario, tú y tu familia, y todo lo que te pertenece, caeréis en la miseria’ ”. ",NVI
GEN,45,12,"Además, vosotros y mi hermano Benjamín sois testigos de que yo mismo lo he dicho. ",NVI
GEN,45,13,"Contadle a mi padre el prestigio que tengo en Egipto, y todo lo que habéis visto. ¡Pero daos prisa y traedlo ya!",NVI
GEN,45,14,"Y abrazó José a su hermano Benjamín, y comenzó a llorar. Benjamín, a su vez, también lloró abrazado a su hermano José. ",NVI
GEN,45,15,"Luego José, bañado en lágrimas, besó a todos sus hermanos. Solo entonces se animaron ellos a hablarle.",NVI
GEN,45,16,"Cuando llegó al palacio del faraón la noticia de que habían llegado los hermanos de José, tanto el faraón como sus funcionarios se alegraron. ",NVI
GEN,45,17,Y el faraón le dijo a José: «Ordena a tus hermanos que carguen sus animales y vuelvan a Canaán. ,NVI
GEN,45,18,"Que me traigan a su padre y a sus familias. Yo les daré lo mejor de Egipto, y comerán de la abundancia de este país. ",NVI
GEN,45,19,"Diles, además, que se lleven carros de Egipto para traer a sus niños y mujeres, y también a vuestro padre, ",NVI
GEN,45,20,"y que no se preocupen por las cosas que tengan que dejar, porque lo mejor de todo Egipto será para vosotros».",NVI
GEN,45,21,"Así lo hicieron los hijos de Israel. José les proporcionó los carros, conforme al mandato del faraón, y también les dio provisiones para el viaje. ",NVI
GEN,45,22,"Además, a cada uno le dio ropa nueva, y a Benjamín le entregó trescientas monedas de plata y cinco mudas de ropa. ",NVI
GEN,45,23,"A su padre le envió lo siguiente: diez asnos cargados con lo mejor de Egipto, diez asnas cargadas de cereales, y pan y otras provisiones para el viaje de su padre. ",NVI
GEN,45,24,"Al despedirse de sus hermanos, José les recomendó: «¡No os vayáis peleando por el camino!»",NVI
GEN,45,25,"Los hermanos de José salieron de Egipto y llegaron a Canaán, donde residía su padre Jacob. ",NVI
GEN,45,26,"Al llegar le dijeron: «¡José vive, José vive! ¡Es el gobernador de todo Egipto!» Jacob quedó atónito y no les creía, ",NVI
GEN,45,27,"pero ellos le repetían una y otra vez todo lo que José les había dicho. Y, cuando su padre Jacob vio los carros que José había enviado para llevarlo, se reanimó. ",NVI
GEN,46,1,"Israel emprendió el viaje con todas sus pertenencias. Al llegar a Berseba, ofreció sacrificios al Dios de su padre Isaac. ",NVI
GEN,46,2,Esa noche Dios le habló a Israel en una visión:―¡Jacob! ¡Jacob!―Aquí estoy —respondió.,NVI
GEN,46,3,"―Yo soy Dios, el Dios de tu padre —le dijo—. No tengas temor de ir a Egipto, porque allí haré de ti una gran nación. ",NVI
GEN,46,4,"Yo te acompañaré a Egipto, y yo mismo haré que vuelvas. Además, cuando mueras, será José quien te cierre los ojos.",NVI
GEN,46,5,"Luego Jacob salió de Berseba, y los hijos de Israel hicieron que su padre Jacob, y sus hijos y sus mujeres, subieran en los carros que el faraón había enviado para trasladarlos. ",NVI
